record_id,parent_bite_id,take,phase,generator,outer_fold,generation_status,rms_position_error_m,mean_position_error_m,p95_position_error_m,max_position_error_m,final_position_error_m,mean_orientation_error_rad,rms_orientation_error_rad,p95_orientation_error_rad,max_orientation_error_rad,final_orientation_error_rad,generated_path_length_m,gt_path_length_m,path_length_absolute_error_m,path_length_relative_error,translation_displacement_error_m,generated_duration_s,gt_duration_s,duration_error_s,retrieved_record_id,retrieval_context_distance,endpoint_anchor,generated_final_to_anchor_x_m,generated_final_to_anchor_y_m,generated_final_to_anchor_z_m,generated_final_to_anchor_norm_m,gt_final_to_anchor_x_m,gt_final_to_anchor_y_m,gt_final_to_anchor_z_m,gt_final_to_anchor_norm_m,final_to_anchor_vector_difference_x_m,final_to_anchor_vector_difference_y_m,final_to_anchor_vector_difference_z_m,final_to_anchor_vector_difference_norm_m,generated_position_first_derivative_rms_per_normalized_phase,generated_position_first_derivative_max_per_normalized_phase,generated_position_second_derivative_rms_per_normalized_phase2,generated_position_second_derivative_max_per_normalized_phase2,generated_angular_increment_mean_rad_per_normalized_phase,generated_angular_increment_max_rad_per_normalized_phase,gt_position_first_derivative_rms_per_normalized_phase,gt_position_first_derivative_max_per_normalized_phase,gt_position_second_derivative_rms_per_normalized_phase2,gt_position_second_derivative_max_per_normalized_phase2,gt_angular_increment_mean_rad_per_normalized_phase,gt_angular_increment_max_rad_per_normalized_phase
trial_0017_bite_010_withdrawal,trial_0017_bite_010,trial_0017,withdrawal,retrieval,trial_0017,SUCCESS,0.054462640488594734,0.04746536416757088,0.09770860105014229,0.09883177178843525,0.04927978636083148,0.16353129581349649,0.19051512900386647,0.2793025217049633,0.29113979551495855,0.2555047789445607,0.45066706400667556,0.46828536846648683,0.017618304459811274,0.03762300863148181,0.04927978636083148,1.07,1.05,0.020000000000000018,trial_0014_bite_012_withdrawal,2.029492916371058,plate,-0.018433689098282247,-0.0754856638352,-0.1920135546592114,0.2071402701342231,0.029016724426000035,-0.07178955538999995,-0.20479222370199995,0.2189419225464102,-0.04745041352428228,-0.003696108445200047,0.012778669042788543,0.04927978636083148,0.506587590063092,0.7969320562724976,3.5261367483006936,7.006436014518158,1.8777377923293737,5.247489651542165,0.5731486567422458,1.108702104575838,4.5545475294641244,9.252676734467975,1.908897443548495,5.267443495593959
trial_0017_bite_011_transfer,trial_0017_bite_011,trial_0017,transfer,contextual_promp,trial_0017,SUCCESS,0.04899932602025324,0.04328474450288983,0.07668094472564264,0.07794011723850204,0.02413733921168433,0.17598017906561061,0.18247329926679717,0.23809209683306526,0.25272693014439546,0.1483550826393143,0.45279715701885476,0.5188004592487886,0.06600330222993384,0.1272229063280035,0.02413733921168433,1.39,1.86,-0.4700000000000002,,,mouth_proxy,-0.036427717993003365,0.17228100196335172,0.014876730205242716,0.17671739975812728,-0.042367396075000056,0.17474156031999982,-0.00838863076499996,0.17999993966486647,0.005939678081996691,-0.0024605583566481015,0.023265360970242677,0.02413733921168433,0.5108835544097472,0.7845083803754797,1.7365773840891368,3.3946489931404895,0.5727659958995067,1.224620414594268,0.5549204521780254,0.785607938914052,3.7330961827328033,9.860534833776306,0.7311447776343744,2.413526596120276
trial_0017_bite_011_transfer,trial_0017_bite_011,trial_0017,transfer,retrieval,trial_0017,SUCCESS,0.05535633724858019,0.05132253349625799,0.08001608864197392,0.0805321559962611,0.0362559265921726,0.2425327624691426,0.2514147157092535,0.2980658481930246,0.30618690388763414,0.22272673527241843,0.46776780626469533,0.5188004592487886,0.05103265298409326,0.09836663031869208,0.0362559265921726,1.39,1.86,-0.4700000000000002,trial_0019_bite_004_transfer,0.8202080174033214,mouth_proxy,-0.04142951239860875,0.17294532791779155,0.027810625255308308,0.179999782842286,-0.042367396075000056,0.17474156031999982,-0.00838863076499996,0.17999993966486647,0.0009378836763913045,-0.0017962324022082754,0.03619925602030827,0.0362559265921726,0.5610419488100434,0.9525163318002681,3.442961245018694,8.95261873562507,0.9241390202082944,2.5574338466437796,0.5549204521780254,0.785607938914052,3.7330961827328033,9.860534833776306,0.7311447776343744,2.413526596120276
trial_0017_bite_011_withdrawal,trial_0017_bite_011,trial_0017,withdrawal,contextual_promp,trial_0017,SUCCESS,0.023207418366191633,0.020406251249488517,0.03257196610123262,0.033982611288024815,0.024284367435143,0.11177070127354183,0.12418592575606809,0.18264219404928422,0.210356404143665,0.049166034864933594,0.38563675991578467,0.42904837398185997,0.0434116140660753,0.1011811644062092,0.024284367435143,1.07,1.07,0.0,,,plate,0.0058776317423593905,-0.027460536753314446,-0.20162553741478523,0.20357181772406485,-0.01138753557399999,-0.03763837338999995,-0.21533889370199996,0.21889989095176685,0.01726516731635938,0.010177836636685506,0.013713356287214734,0.024284367435143,0.44525551717249817,0.756596568535402,2.155867935971572,3.3394399389615272,1.5483441366456534,2.51126804339326,0.4961218910051977,0.8799463261162287,3.9920103367136495,7.096236033769013,1.8968791287144438,4.10912132515048
trial_0017_bite_011_withdrawal,trial_0017_bite_011,trial_0017,withdrawal,retrieval,trial_0017,SUCCESS,0.04193590417741849,0.038629273483324254,0.05955310556354307,0.06025318705824512,0.05864939999246526,0.2609020081081984,0.30005528118489705,0.46972501414960266,0.5003983849585756,0.17245998133058066,0.4373421753972561,0.42904837398185997,0.008293801415396151,0.019330690706094625,0.05864939999246526,1.07,1.07,0.0,trial_0014_bite_012_withdrawal,1.3863362705102875,plate,-0.03510841659694078,-0.08289860879390723,-0.1865537757735535,0.20714027013422304,-0.01138753557399999,-0.03763837338999995,-0.21533889370199996,0.21889989095176685,-0.023720881022940787,-0.04526023540390728,0.028785117928446458,0.05864939999246526,0.48057827649572765,0.7382726086728625,3.488710189134856,7.063218742235681,1.8777377923293737,5.247489651542164,0.4961218910051977,0.8799463261162287,3.9920103367136495,7.096236033769013,1.8968791287144438,4.10912132515048
trial_0017_bite_012_transfer,trial_0017_bite_012,trial_0017,transfer,contextual_promp,trial_0017,SUCCESS,0.05201809025350484,0.04484936172834537,0.08364542581402866,0.08437009506411837,0.027752175338668913,0.16363142151310106,0.1741471655211399,0.25057747782686346,0.25696256725788025,0.149664617131152,0.4676920944942387,0.506692100484832,0.039000005990593334,0.07696983227738481,0.027752175338668913,1.39,1.75,-0.3600000000000001,,,mouth_proxy,-0.028045405593542863,0.17559731311153465,0.013321234991815367,0.17832110488835534,-0.04998806518000008,0.17288510775099986,-0.003452162648000079,0.17999995713739217,0.02194265958645722,0.0027122053605347918,0.016773397639815446,0.027752175338668913,0.5311661746445079,0.8267789428137037,1.818810073333181,3.489129854314917,0.6175980725267871,1.2564495872535326,0.5778261439297423,0.8705792315120154,3.434369012705242,7.118760786496025,0.6195123105094131,1.9916445495889292
trial_0017_bite_012_transfer,trial_0017_bite_012,trial_0017,transfer,retrieval,trial_0017,SUCCESS,0.05039656512676628,0.04429380226899731,0.0810034723322437,0.0816810165506746,0.03655561363701166,0.22419034119068432,0.23753308795423125,0.31062594944080407,0.31897217224703894,0.21710283845268685,0.4809203902987251,0.506692100484832,0.025771710186106966,0.05086266425201245,0.03655561363701166,1.39,1.75,-0.3600000000000001,trial_0019_bite_004_transfer,0.6738214489805915,mouth_proxy,-0.026324963769703266,0.17641403715455334,0.024186889023307623,0.179999782842286,-0.04998806518000008,0.17288510775099986,-0.003452162648000079,0.17999995713739217,0.023663101410296816,0.0035289294035534824,0.0276390516713077,0.03655561363701166,0.5750593384277284,0.9733351147984517,3.464978849089683,9.036602856620243,0.9241390202082944,2.5574338466437765,0.5778261439297423,0.8705792315120154,3.434369012705242,7.118760786496025,0.6195123105094131,1.9916445495889292
trial_0017_bite_012_withdrawal,trial_0017_bite_012,trial_0017,withdrawal,contextual_promp,trial_0017,SUCCESS,0.04535241557577714,0.037376715440639446,0.07315018165272473,0.07444313672835921,0.06356250832881444,0.1269198059019617,0.1498607548366012,0.25131829429669833,0.25702415296967285,0.15836368748291094,0.41725514438492833,0.4437967699971776,0.026541625612249264,0.05980581069217349,0.06356250832881444,1.07,1.01,0.06000000000000005,,,plate,-0.01404358430393235,-0.0441422936280689,-0.1933246911925945,0.1987968827008118,-0.07301629457400002,-0.02745047938999995,-0.17647846770199999,0.1929496246549959,0.058972710270067674,-0.016691814238068953,-0.016846223490594503,0.06356250832881444,0.48406752326236263,0.8292143317571055,2.4014601476786344,3.631074154197156,1.59333843382501,2.6730038394249696,0.5215129268445307,0.9321151681693166,4.152916960679464,8.919883568043081,1.7382122429927602,4.1407844228952
trial_0017_bite_012_withdrawal,trial_0017_bite_012,trial_0017,withdrawal,retrieval,trial_0017,SUCCESS,0.05489121906464547,0.049196712236084544,0.0764938671924224,0.07719169070001795,0.074166467673473,0.24160304793692922,0.27628512842213965,0.4581185662028086,0.47233502866870347,0.2738209925452368,0.45737231494473457,0.4437967699971776,0.013575544947556972,0.030589553294052385,0.074166467673473,1.07,1.01,0.06000000000000005,trial_0014_bite_012_withdrawal,2.143928632098548,plate,-0.03398533348538682,-0.09013741015224397,-0.18337757744667724,0.2071402701342231,-0.07301629457400002,-0.02745047938999995,-0.17647846770199999,0.1929496246549959,0.0390309610886132,-0.06268693076224402,-0.006899109744677251,0.074166467673473,0.5043665010191755,0.7618741819076575,3.517632242583845,7.077346693986648,1.8777377923293737,5.247489651542168,0.5215129268445307,0.9321151681693166,4.152916960679464,8.919883568043081,1.7382122429927602,4.1407844228952
trial_0017_bite_013_transfer,trial_0017_bite_013,trial_0017,transfer,contextual_promp,trial_0017,SUCCESS,0.14416987829577235,0.11387208644555494,0.25026811271431076,0.2558753234524225,0.02542952056304235,0.15454423973134385,0.1829390553885147,0.30773944108673706,0.3158967807878892,0.1454579850076301,0.48965247149131164,0.5474547440316605,0.057802272540348865,0.10558365448561358,0.02542952056304235,1.39,2.92,-1.53,,,mouth_proxy,-0.04595450845947849,0.1724251362971116,0.027657613564592176,0.1805746052547758,-0.05284088790000002,0.1720398888459999,0.0031813009609999443,0.1800000096222465,0.006886379440521534,0.000385247451111681,0.024476312603592232,0.02542952056304235,0.5459305635354103,0.8155489043696632,1.7209278717583087,3.156150152397643,0.6071413327680832,1.075694075570396,0.7211319304539701,1.611111534808718,6.884852085308405,15.612387311432915,0.7501950150296065,1.8561317520847442
trial_0017_bite_013_transfer,trial_0017_bite_013,trial_0017,transfer,retrieval,trial_0017,SUCCESS,0.15404950542198143,0.1260218670898544,0.2565602926357366,0.2610508817493627,0.027296180776344155,0.21663010943750896,0.24543241231166618,0.39246054959219867,0.39934551259608614,0.2075040453288147,0.49716617893295245,0.5474547440316605,0.05028856509870805,0.09185885344305236,0.027296180776344155,1.39,2.92,-1.53,trial_0019_bite_006_transfer,0.900808334447593,mouth_proxy,-0.052677485817972186,0.169422237563375,0.030351186615838854,0.18000001839464577,-0.05284088790000002,0.1720398888459999,0.0031813009609999443,0.1800000096222465,0.0001634020820278359,-0.002617651282624922,0.02716988565483891,0.027296180776344155,0.5451838047897075,0.7757905819458311,2.097164217285713,5.803767595232218,0.7360173260270304,2.2013625793335816,0.7211319304539701,1.611111534808718,6.884852085308405,15.612387311432915,0.7501950150296065,1.8561317520847442
trial_0017_bite_013_withdrawal,trial_0017_bite_013,trial_0017,withdrawal,contextual_promp,trial_0017,SUCCESS,0.0413464283282938,0.03273553242692142,0.06705091638547109,0.06755391913062331,0.03229180553614508,0.1617852107430381,0.1818693635942202,0.266957748373166,0.2741352268291611,0.1073492012088215,0.41464577800024516,0.421969937531217,0.007324159530971819,0.017357064756372564,0.03229180553614508,1.07,0.99,0.08000000000000007,,,plate,0.0010500598822476004,-0.014787940379037523,-0.20683924205070758,0.20736985764214014,-0.014527656574000014,-0.04102643538999995,-0.19627340870199997,0.20104097137112187,0.015577716456247614,0.026238495010962426,-0.010565833348707615,0.03229180553614508,0.487376598802196,0.8377877513260944,2.3197727341526613,3.85437037373547,1.5077735291412904,2.717597390583343,0.4959473997478985,0.854108307829298,4.032800645613573,8.26580446337006,1.9158015945632234,4.473505634747959
trial_0017_bite_013_withdrawal,trial_0017_bite_013,trial_0017,withdrawal,retrieval,trial_0017,SUCCESS,0.06986001082612046,0.05958690142764965,0.1070729489169227,0.10747184750252109,0.0755068795103799,0.14489055064495018,0.17217745457741826,0.2881832912172413,0.34382401665611645,0.34382401665611645,0.4434697306183014,0.421969937531217,0.02149979308708444,0.050951006635381234,0.0755068795103799,1.07,0.99,0.08000000000000007,trial_0013_bite_008_withdrawal,1.722992176480148,plate,0.054820395033957636,-0.016436767679056635,-0.2132287864164734,0.22077581026927853,-0.014527656574000014,-0.04102643538999995,-0.19627340870199997,0.20104097137112187,0.06934805160795765,0.024589667710943314,-0.01695537771447342,0.0755068795103799,0.49711475398163785,0.8300016260934553,2.8345334605909818,6.271162164187144,1.8430165514572647,4.2409438598020905,0.4959473997478985,0.854108307829298,4.032800645613573,8.26580446337006,1.9158015945632234,4.473505634747959
trial_0017_bite_014_transfer,trial_0017_bite_014,trial_0017,transfer,contextual_promp,trial_0017,SUCCESS,0.03408733437091773,0.027598110028486868,0.06428540979615714,0.06515622640968914,0.018605267744355367,0.17149533546009404,0.18176911558366482,0.25802820151348194,0.26968737917085034,0.11248342809127904,0.4982062483403525,0.5314061676184688,0.03319991927811633,0.062475600211612,0.018605267744355367,1.39,2.31,-0.9200000000000002,,,mouth_proxy,-0.02903341429839366,0.17328200177758862,0.016761333647418386,0.17649513758602664,-0.03755113715400009,0.1760389130709999,0.0004517099449998785,0.17999997460736486,0.008517722855606428,-0.0027569112934112683,0.016309623702418508,0.018605267744355367,0.5542131720475014,0.8238493500683102,1.8389124483085393,3.72002858676678,0.5709839526012179,1.1731229655623003,0.617908234295457,1.0353535247468333,5.3093993508491,24.361793116320158,1.049880767572648,4.182795467902057
trial_0017_bite_014_transfer,trial_0017_bite_014,trial_0017,transfer,retrieval,trial_0017,SUCCESS,0.028124752736506123,0.025451310521755765,0.04085553716527039,0.04130651662558066,0.02742259402790027,0.18206261337258656,0.186875471802037,0.23359720693974237,0.24339777592157952,0.162310702698559,0.5150108919982265,0.5314061676184688,0.016395275620242344,0.0308526257678168,0.02742259402790027,1.39,2.31,-0.9200000000000002,trial_0019_bite_004_transfer,1.3185582208566662,mouth_proxy,-0.04387255709335057,0.17248653646277412,0.02689823965312499,0.17999978284228613,-0.03755113715400009,0.1760389130709999,0.0004517099449998785,0.17999997460736486,-0.006321419939350481,-0.0035523766082257713,0.02644652970812511,0.02742259402790027,0.6127233261793252,1.0286014081094903,3.5235513359008457,8.782634790788764,0.9241390202082943,2.557433846643778,0.617908234295457,1.0353535247468333,5.3093993508491,24.361793116320158,1.049880767572648,4.182795467902057
trial_0017_bite_014_withdrawal,trial_0017_bite_014,trial_0017,withdrawal,contextual_promp,trial_0017,SUCCESS,0.06448134698574799,0.05198814714272747,0.10574817536804466,0.10618000458288349,0.01232907732239497,0.3388580324052751,0.3994117109056221,0.6331956668086717,0.6648281079931065,0.18076830229559418,0.41570121123487674,0.5124091462964755,0.09670793506159875,0.18873186741605188,0.01232907732239497,1.07,1.48,-0.4099999999999999,,,plate,0.00014337769367936404,-0.03557013018159849,-0.19539444944392007,0.19860575417593404,-0.0011314385739999988,-0.036650098390000024,-0.207609794702,0.21082299855909936,0.0012748162676793628,0.0010799682084015327,0.012215345258079935,0.01232907732239497,0.4832587328332803,0.8141765948893475,2.286968547064969,3.522251742325436,1.5430099230890582,2.7142692180550725,0.6317135039708742,1.1801407818102234,7.319184742735297,17.341813517928866,2.164033175932472,6.590731108098107
trial_0017_bite_014_withdrawal,trial_0017_bite_014,trial_0017,withdrawal,retrieval,trial_0017,SUCCESS,0.11480656618222333,0.09265278396154382,0.1956691674564871,0.1976934474055478,0.04897334764311785,0.5880163088730753,0.7273838468263168,1.2043029482163858,1.2586735212827391,0.1801556326175298,0.4872016953084865,0.5124091462964755,0.02520745098798899,0.049193991110775714,0.048973347643117844,1.07,1.48,-0.4099999999999999,trial_0019_bite_017_withdrawal,1.6911945244647208,plate,0.033364673080963275,-0.0712245155908511,-0.2040019234066963,0.2186387838069507,-0.0011314385739999988,-0.036650098390000024,-0.207609794702,0.21082299855909936,0.034496111654963274,-0.03457441720085108,0.0036078712953037106,0.048973347643117844,0.5860646992448739,1.090940851567183,4.124111842231007,8.515733310366397,2.0058336832163555,4.601907921729549,0.6317135039708742,1.1801407818102234,7.319184742735297,17.341813517928866,2.164033175932472,6.590731108098107
trial_0017_bite_015_transfer,trial_0017_bite_015,trial_0017,transfer,contextual_promp,trial_0017,SUCCESS,0.05192148952646926,0.04535100366896303,0.08381980999258024,0.08532272133121872,0.024669682205990844,0.09843630495668138,0.10610041558532998,0.14642014780088516,0.15504829330360098,0.15504829330360098,0.4871837592435446,0.5533393117994164,0.0661555525558718,0.11955693576286688,0.024669682205990844,1.39,3.31,-1.9200000000000002,,,mouth_proxy,-0.03642464275760461,0.1763011768290904,0.022494494041722324,0.18142453476179676,-0.02195570123899999,0.17863621901100002,0.0026503379880000177,0.17999993291913424,-0.01446894151860462,-0.002335042181909608,0.019844156053722306,0.024669682205990848,0.5473007335495353,0.8447625280814389,1.7395588367365047,2.9638112485958614,0.6447170840722998,1.1169808119886642,0.5999556675241464,0.9826931246117308,7.508070800894577,30.066000673537516,0.9366356666246576,3.453481878570039
trial_0017_bite_015_transfer,trial_0017_bite_015,trial_0017,transfer,retrieval,trial_0017,SUCCESS,0.07464875213240284,0.06557419600857849,0.12105014793636049,0.12176044472506077,0.04578286640366494,0.16516695963931,0.1809414893144413,0.2887538832390902,0.30744719675419113,0.30744719675419113,0.4684331227616286,0.5533393117994164,0.08490618903778785,0.15344326207671657,0.04578286640366494,1.39,3.31,-1.9200000000000002,trial_0019_bite_012_transfer,0.7801402854562658,mouth_proxy,-0.026375000663369102,0.17155830065455346,0.04766637646844696,0.1799999295252712,-0.02195570123899999,0.17863621901100002,0.0026503379880000177,0.17999993291913424,-0.004419299424369111,-0.007077918356446555,0.04501603848044694,0.04578286640366494,0.5446974616753948,0.8832559725114046,2.278482944620865,6.350203212693441,0.6367569774905365,2.2970683652721897,0.5999556675241464,0.9826931246117308,7.508070800894577,30.066000673537516,0.9366356666246576,3.453481878570039
trial_0017_bite_015_withdrawal,trial_0017_bite_015,trial_0017,withdrawal,contextual_promp,trial_0017,SUCCESS,0.09350453418077838,0.07996531246922405,0.1673313547461708,0.1766590831053809,0.1766590831053809,0.5715091379873051,0.7065210112843747,1.1864309776171704,1.2007548193117572,1.1864309776171704,0.39760279623547884,0.5035898548600549,0.10598705862457608,0.21046305361737153,0.1766590831053809,1.07,0.87,0.20000000000000007,,,plate,-0.005677960911544627,-0.03571242363303634,-0.18917294747150196,0.19259808020048932,-0.007872187573999961,0.0955867766100002,-0.07100299770199987,0.11933243013766426,0.002194226662455334,-0.13129920024303654,-0.11816994976950208,0.17665908310538092,0.46241050580587856,0.7768860835924892,2.210146801717617,3.2756157681864977,1.5105599277479456,2.7486028429157314,0.6090221452595832,1.080041042129567,3.637478423258561,8.755525311075546,0.9335924097965796,2.3531184773798817
trial_0017_bite_015_withdrawal,trial_0017_bite_015,trial_0017,withdrawal,retrieval,trial_0017,SUCCESS,0.11780566990849188,0.09575721418775114,0.20774107196751168,0.21121281052572127,0.21121281052572127,0.7564686976043518,0.9217236810574968,1.3294126861496265,1.3362269908291091,1.2887085710321395,0.42977283647658593,0.5035898548600549,0.07381701838346899,0.14658162326161708,0.21121281052572127,1.07,0.87,0.20000000000000007,trial_0019_bite_011_withdrawal,1.550413300458177,plate,-0.05144945892951808,-0.06371357835712588,-0.20266646894110024,0.21858674370662037,-0.007872187573999961,0.0955867766100002,-0.07100299770199987,0.11933243013766426,-0.043577271355518116,-0.15930035496712608,-0.13166347123910038,0.2112128105257213,0.5041079687016568,0.9557137388952373,4.436830877789385,11.262101184950268,1.8407648533858796,6.343215903938655,0.6090221452595832,1.080041042129567,3.637478423258561,8.755525311075546,0.9335924097965796,2.3531184773798817
trial_0019_bite_001_transfer,trial_0019_bite_001,trial_0019,transfer,contextual_promp,trial_0019,SUCCESS,0.035149061988600606,0.03306846801254817,0.0520207236489061,0.05272764240846998,0.03224928832259415,0.19216384369298425,0.20090667552220398,0.2489703495091027,0.25378884725400513,0.2338194169917538,0.4582203298157413,0.4332753592363774,0.0249449705793639,0.057573019207295704,0.03224928832259415,1.48,1.05,0.42999999999999994,,,mouth_proxy,-0.06377217701240447,0.16715948694819072,-0.0018050508978877944,0.1789202136328586,-0.03533114766500003,0.1761902519739999,0.010424819502999894,0.1799999215212544,-0.028441029347404438,-0.009030765025809184,-0.012229870400887688,0.032249288322594154,0.499403390156497,0.7495211302142846,1.4201652366226665,2.201000524870249,0.48972327438503455,1.0322605228765251,0.5042134672222447,0.8526273754114998,2.4195461668345035,5.497447956177899,0.9936158411339379,2.2507210273483023
trial_0019_bite_001_transfer,trial_0019_bite_001,trial_0019,transfer,retrieval,trial_0019,SUCCESS,0.06489141765036896,0.05960688067200045,0.09904457042034343,0.1005156050054803,0.051175246873102966,0.30552589420725945,0.31602730868863743,0.40476378716142764,0.4098788688029015,0.31258533188256615,0.5187118249275391,0.4332753592363774,0.0854364656911617,0.19718745566731166,0.051175246873102966,1.48,1.05,0.42999999999999994,trial_0017_bite_011_transfer,1.4916212661275965,mouth_proxy,-0.07081077177748595,0.1636966203776442,-0.024274046975521935,0.17999993966486658,-0.03533114766500003,0.1761902519739999,0.010424819502999894,0.1799999215212544,-0.03547962411248592,-0.012493631596355692,-0.03469886647852183,0.05117524687310297,0.5533303327447846,0.762452947931176,3.704951958157343,9.729547714968437,0.7311447776343745,2.413526596120276,0.5042134672222447,0.8526273754114998,2.4195461668345035,5.497447956177899,0.9936158411339379,2.2507210273483023
trial_0019_bite_001_withdrawal,trial_0019_bite_001,trial_0019,withdrawal,contextual_promp,trial_0019,SUCCESS,0.04546738686275133,0.038484853082137005,0.07389379947391725,0.07462498425875826,0.03750701626819857,0.2391955020747662,0.2569042168910441,0.3620552882149123,0.3678603171989588,0.28484613373694906,0.43317371211968675,0.4895494568453172,0.05637574472563045,0.11515842564491595,0.03750701626819857,1.05,0.9,0.15000000000000002,,,plate,0.02200509961202063,0.06818206945670569,-0.17560237899210865,0.18965551537464484,0.004030070758000048,0.07735799864900006,-0.20721688405699998,0.22122237333413036,0.01797502885402058,-0.009175929192294374,0.03161450506489133,0.03750701626819857,0.48255486225271643,0.7366073317528617,1.7255513101517832,2.5402391665026522,0.9933861294915873,1.3116061756331954,0.580997352269247,1.0294607226905197,3.095286393439351,6.072547486028903,1.7248221609163301,3.095417543142295
trial_0019_bite_001_withdrawal,trial_0019_bite_001,trial_0019,withdrawal,retrieval,trial_0019,SUCCESS,0.09284459068963197,0.07721242216377051,0.1382685024768626,0.1396356057955604,0.10465474198535875,0.20020073480270323,0.22640830710647952,0.3989264650783812,0.4297456430329019,0.4297456430329019,0.3577805699065859,0.4895494568453172,0.1317688869387313,0.2691635852031315,0.10465474198535875,1.05,0.9,0.15000000000000002,trial_0014_bite_005_withdrawal,1.033769306214998,plate,-0.03716202905167579,-0.018086316614151415,-0.21930855959184076,0.22316893951030214,0.004030070758000048,0.07735799864900006,-0.20721688405699998,0.22122237333413036,-0.041192099809675836,-0.09544431526315147,-0.012091675534840779,0.10465474198535875,0.38778463710854116,0.596865104836969,1.7599295451954746,3.278462104702491,1.667191447374819,3.4405051286712074,0.580997352269247,1.0294607226905197,3.095286393439351,6.072547486028903,1.7248221609163301,3.095417543142295
trial_0019_bite_002_transfer,trial_0019_bite_002,trial_0019,transfer,contextual_promp,trial_0019,SUCCESS,0.029635362205067888,0.02848261274432517,0.03624497446942275,0.03667826033655764,0.03310427455336071,0.20127097926230245,0.2163660161094211,0.27060511363720635,0.2751277956533854,0.25533741722667047,0.5403926824499041,0.514867676405862,0.025525006044042176,0.049575856503994674,0.03310427455336071,1.48,1.23,0.25,,,mouth_proxy,-0.04555382331986093,0.17998825374235822,-0.010952553524418263,0.18598623802041342,-0.03802325676600007,0.1746985401379999,0.020846856706999928,0.17999983171104278,-0.007530566553860862,0.005289713604358315,-0.03179941023141819,0.03310427455336071,0.5823450647650182,0.8386713344268437,1.7102687796843437,2.2775041056962184,0.5851480514048115,0.8120178854097252,0.5941883740294286,0.9706039664164177,2.7062609164861784,6.428093223194268,0.9054161853770714,2.6146276958921093
trial_0019_bite_002_transfer,trial_0019_bite_002,trial_0019,transfer,retrieval,trial_0019,SUCCESS,0.12275824648685196,0.0929639164949577,0.22883906238206841,0.2346849706819857,0.031558828747011144,0.24414869577559628,0.2737702858137831,0.42770072766103245,0.43746887883533864,0.24344574830413848,0.5636939713239772,0.514867676405862,0.0488262949181153,0.09483270586912182,0.031558828747011144,1.48,1.23,0.25,trial_0017_bite_013_transfer,1.0839728728556226,mouth_proxy,-0.03668079936885842,0.17590018806956104,-0.010660499930277845,0.18000000962224652,-0.03802325676600007,0.1746985401379999,0.020846856706999928,0.17999983171104278,0.0013424573971416442,0.001201647931561134,-0.03150735663727777,0.031558828747011144,0.7377654191741838,1.6424716991979618,6.903885523836929,15.58089941946681,0.7501950150296062,1.8561317520847427,0.5941883740294286,0.9706039664164177,2.7062609164861784,6.428093223194268,0.9054161853770714,2.6146276958921093
trial_0019_bite_002_withdrawal,trial_0019_bite_002,trial_0019,withdrawal,contextual_promp,trial_0019,SUCCESS,0.07863464722683397,0.06926424663101756,0.11694241866321783,0.11860185162177196,0.11860185162177196,0.3797907802017091,0.46210773687660445,0.7435493090947657,0.76010922233764,0.76010922233764,0.4432959567183958,0.5038094319854954,0.06051347526709966,0.12011183480352514,0.11860185162177196,1.05,1.01,0.040000000000000036,,,plate,0.015026483532425278,0.06570324149538853,-0.1991701039782866,0.21026516941489165,0.042368314758000125,-0.049466685350999906,-0.20656682105699992,0.2165915017184248,-0.027341831225574847,0.11516992684638844,0.007396717078713311,0.11860185162177196,0.49390062925492256,0.7755562929543013,1.8871979483122157,2.728609832222727,1.1259683437089014,1.390570228125155,0.6184274201526133,1.1957211239905994,4.698949526863818,9.801720621644993,2.3171091193231717,5.543465684646554
trial_0019_bite_002_withdrawal,trial_0019_bite_002,trial_0019,withdrawal,retrieval,trial_0019,SUCCESS,0.0765854032989787,0.06529048070386761,0.11882998179369784,0.1201467214334665,0.09066797771693078,0.476378296571242,0.5838876236234172,0.8864575137615556,0.895031185651852,0.8946684154488057,0.49927221334242733,0.5038094319854954,0.004537218643068108,0.009005823144650324,0.09066797771693078,1.05,1.01,0.040000000000000036,trial_0015_bite_010_withdrawal,1.4444203563215499,plate,0.04542543054086462,0.03144034504383075,-0.2473759947690216,0.25346961913464316,0.042368314758000125,-0.049466685350999906,-0.20656682105699992,0.2165915017184248,0.0030571157828644946,0.08090703039483066,-0.040809173712021696,0.09066797771693078,0.5550802218907747,0.9505616762378456,3.1217365327956785,6.599491099715101,1.5326154520363773,3.7189961177434596,0.6184274201526133,1.1957211239905994,4.698949526863818,9.801720621644993,2.3171091193231717,5.543465684646554
