record_id,parent_bite_id,bite_id,phase,segment_index,motive_frame,time_s,psi,old_wrist_B_x,old_wrist_B_y,old_wrist_B_z,fork_B_x,fork_B_y,fork_B_z,old_to_fork_orientation_rad,relative_rotation_x,relative_rotation_y,relative_rotation_z,joint1_to_old_wrist_m,joint1_to_fork_m,old_wrist_to_fork_m,status_A,position_error_A_m,orientation_error_A_rad,psi_error_A_rad,status_B,position_error_B_m,orientation_error_B_rad,psi_error_B_rad,status_C,position_error_C_m,orientation_error_C_rad,psi_error_C_rad,status_D,position_error_D_m,orientation_error_D_rad,psi_error_D_rad,official_phase2_status_D,status_A2,status_D2
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,47,15215,0.47,-2.969486415096559,-0.149984589,0.085457115,0.17643649300000003,-0.021365184,0.097151622,0.205984771,1.5707881550589484,-1.9405296225588914e-06,-4.124770269418639e-06,1.5707881550523342,0.47234285109784346,0.5439813115124245,0.1324870317023231,SUCCESS_EXACT,1.1732950123920004e-12,7.0315031170549915e-12,7.549516567451064e-15,SUCCESS_EXACT,2.7296015966063697e-11,1.628497350672884e-10,4.263256414560601e-14,JOINT_LIMIT,,,,JOINT_LIMIT,,,,JOINT_LIMIT,SUCCESS_EXACT,JOINT_LIMIT
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,48,15216,0.48,-2.9704263348327293,-0.14676336699999998,0.089218979,0.18012901299999998,-0.018265776,0.101833463,0.209443301,1.5707894899091532,-3.4707070263197477e-06,-5.601085573588028e-06,1.570789489895333,0.4715575114692887,0.5444155806271102,0.13240122197448356,SUCCESS_EXACT,2.485990413606747e-11,1.4833037752237308e-10,2.708944180085382e-14,SUCCESS_EXACT,3.211635961101301e-11,1.9178386268525214e-10,3.9968028886505635e-15,JOINT_LIMIT,,,,JOINT_LIMIT,,,,JOINT_LIMIT,SUCCESS_EXACT,JOINT_LIMIT
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,49,15217,0.49,-2.9707832666216234,-0.143444138,0.093258415,0.183925385,-0.015209737,0.106546625,0.212869763,1.570787452763729,-2.210290796078905e-06,-4.01305195701848e-06,1.5707874527570476,0.47084066977087474,0.5449153606250199,0.13213029608170787,SUCCESS_EXACT,4.504193161119865e-11,2.687928174771997e-10,4.39648317751562e-14,SUCCESS_EXACT,1.41706638485813e-10,8.460173364857011e-10,6.084022174945858e-14,JOINT_LIMIT,,,,JOINT_LIMIT,,,,JOINT_LIMIT,SUCCESS_EXACT,JOINT_LIMIT
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,50,15218,0.5,-2.970904061126273,-0.140162903,0.097635811,0.18782583600000002,-0.012028946,0.111505643,0.216509208,1.5707963920884376,-4.356908667489152e-06,-2.90276304285061e-06,1.5707963920797132,0.4701163946227559,0.5454781970867129,0.13203567323067075,SUCCESS_EXACT,6.674305277287222e-12,3.975913530694515e-11,2.220446049250313e-14,SUCCESS_EXACT,4.622342438166319e-11,2.759896522071226e-10,8.43769498715119e-15,JOINT_LIMIT,,,,JOINT_LIMIT,,,,JOINT_LIMIT,SUCCESS_EXACT,JOINT_LIMIT
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,51,15219,0.51,-2.9716311444708015,-0.136799454,0.101880249,0.19165657,-0.008948495,0.116687514,0.220126599,1.5707868678662544,-2.8063559904166692e-06,-4.544655623583866e-06,1.5707868678571728,0.4695893110256656,0.5460729327396349,0.13181678711477054,SUCCESS_EXACT,1.5758922775105626e-11,9.396530906993738e-11,3.68594044175552e-14,SUCCESS_EXACT,1.4242679761458634e-12,8.303531209038019e-12,5.417888360170764e-14,JOINT_LIMIT,,,,JOINT_LIMIT,,,,JOINT_LIMIT,SUCCESS_EXACT,JOINT_LIMIT
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,52,15220,0.52,-2.9732915199955268,-0.13340911900000002,0.106487076,0.19548573300000002,-0.005798562,0.121986009,0.223834351,1.5707912833871656,-2.1733674093905123e-06,-3.805321870213321e-06,1.5707912833810527,0.46919039025930587,0.5467687778288746,0.13163705908481343,SUCCESS_EXACT,1.4768629999867776e-11,8.813754744330066e-11,1.9539925233402755e-14,SUCCESS_EXACT,1.4126020862303024e-10,8.436442288496953e-10,2.1760371282653068e-14,JOINT_LIMIT,,,,JOINT_LIMIT,,,,JOINT_LIMIT,SUCCESS_EXACT,JOINT_LIMIT
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,53,15221,0.53,-2.9722071617239916,-0.130001282,0.11094328299999999,0.199333069,-0.002624223,0.127527148,0.227617159,1.5707966106774511,-3.138014501310901e-06,-3.772037677791571e-06,1.5707966106697875,0.4688827489486579,0.5475533761665136,0.13152919632140922,SUCCESS_EXACT,1.266195911570565e-10,7.559871277495975e-10,3.730349362740526e-14,SUCCESS_EXACT,2.884688334128188e-11,1.7214167877014055e-10,3.863576125695545e-14,JOINT_LIMIT,,,,JOINT_LIMIT,,,,JOINT_LIMIT,SUCCESS_EXACT,JOINT_LIMIT
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,54,15222,0.54,-2.9748474118053605,-0.12657328,0.115691406,0.203188583,0.000563945,0.133278325,0.231451854,1.570796725324293,-4.882304985418097e-06,-3.903287167720491e-06,1.5707967253118558,0.4687000274781467,0.5484373237236807,0.1314229287005606,SUCCESS_EXACT,7.856687644830436e-11,4.692327057128163e-10,1.554312234475219e-14,SUCCESS_EXACT,7.819739328770394e-11,4.669178854552027e-10,1.1102230246251565e-14,JOINT_LIMIT,,,,JOINT_LIMIT,,,,JOINT_LIMIT,SUCCESS_EXACT,JOINT_LIMIT
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,55,15223,0.55,-2.975368694594891,-0.123081711,0.12044922599999999,0.206889069,0.003813921,0.139180198,0.235144407,1.5707965041423257,-4.661620586400725e-06,-4.249322479672725e-06,1.570796504129661,0.4687779258324683,0.5495702225692758,0.13134578355713764,SUCCESS_EXACT,8.234838030021956e-12,4.923775581144402e-11,1.509903313490213e-14,SUCCESS_EXACT,2.4429233855713914e-11,1.460758178898963e-10,5.417888360170764e-14,JOINT_LIMIT,,,,JOINT_LIMIT,,,,JOINT_LIMIT,SUCCESS_EXACT,JOINT_LIMIT
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,56,15224,0.56,-2.97788932731721,-0.11968566900000001,0.125443489,0.21050611900000002,0.006976303,0.144909248,0.238610461,1.5707963638747873,-6.774522422145743e-06,-5.371505445348062e-06,1.5707963638509945,0.46897108204129256,0.5508417396567612,0.13119460722006765,SUCCESS_EXACT,6.045153829263399e-11,3.6095531254003127e-10,1.509903313490213e-14,SUCCESS_EXACT,7.832431191299534e-11,4.676535373078472e-10,2.0872192862952943e-14,JOINT_LIMIT,,,,JOINT_LIMIT,,,,JOINT_LIMIT,SUCCESS_EXACT,JOINT_LIMIT
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,57,15225,0.57,-2.9786890682025953,-0.11625471500000001,0.130474594,0.214393341,0.010135192,0.151010707,0.242114007,1.5707924383322753,-2.785665258640465e-06,-4.968497712818391e-06,1.5707924383219474,0.4691091838966305,0.5522301081713586,0.13101364757955936,SUCCESS_EXACT,2.3520611880313632e-11,1.4054383095640397e-10,1.7763568394002505e-14,SUCCESS_EXACT,2.4109942688953288e-11,1.43869710622709e-10,3.863576125695545e-14,JOINT_LIMIT,,,,JOINT_LIMIT,,,,JOINT_LIMIT,SUCCESS_EXACT,JOINT_LIMIT
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,58,15226,0.58,-2.9797573997849396,-0.113020363,0.13561644,0.21806518600000002,0.013262723,0.156884536,0.245368212,1.5707961941889057,-5.175171127608702e-06,-3.850425225947716e-06,1.5707961941756616,0.4693781365200811,0.5538006508765039,0.130939699655625,SUCCESS_EXACT,1.849318335273459e-10,1.1044204960621237e-09,1.8207657603852567e-14,SUCCESS_EXACT,3.762284757309694e-11,2.2475597968719295e-10,2.3092638912203256e-14,SUCCESS_EXACT,3.564353630709128e-10,2.1285453678701116e-09,7.105427357601002e-15,JOINT_LIMIT,,,,JOINT_LIMIT,SUCCESS_EXACT,JOINT_LIMIT
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,59,15227,0.59,-2.979158021476917,-0.109722702,0.140703308,0.221920593,0.016255675,0.162970737,0.248546213,1.5707918273896195,-1.4076511934234519e-06,-4.013086262879188e-06,1.5707918273838628,0.469668294035433,0.5554225271478719,0.1306725430463821,SUCCESS_EXACT,1.4197835100977983e-10,8.478562697507736e-10,0.0,SUCCESS_EXACT,3.511959613409874e-11,2.0962307629699283e-10,2.7533531010703882e-14,SUCCESS_EXACT,4.6515169667751457e-10,2.777937366018899e-09,9.769962616701378e-13,JOINT_LIMIT,,,,JOINT_LIMIT,SUCCESS_EXACT,JOINT_LIMIT
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,60,15228,0.6,-2.9812703904928894,-0.106533958,0.14629060400000002,0.225574875,0.019263564,0.16910626,0.252007842,1.5707884746521603,-2.93071912948696e-06,-5.26364342302192e-06,1.5707884746406073,0.47018813500408874,0.557012474256141,0.13055371478619024,SUCCESS_EXACT,9.628669377026163e-12,5.748449222728662e-11,4.440892098500626e-16,SUCCESS_EXACT,7.245393832150984e-11,4.3272651732485315e-10,9.325873406851315e-15,SUCCESS_EXACT,4.035998130067385e-10,2.410261721608271e-09,3.6060043839825084e-13,JOINT_LIMIT,,,,JOINT_LIMIT,SUCCESS_EXACT,JOINT_LIMIT
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,61,15229,0.61,-2.982517675622458,-0.103411125,0.151675018,0.229265778,0.022124365,0.175386637,0.255599856,1.5707925848805062,-1.325883797105967e-06,-4.557154325921424e-06,1.5707925848733362,0.4707226012144156,0.5585351554118987,0.1304411123428934,SUCCESS_EXACT,4.4234529208839784e-11,2.642143361861183e-10,1.7319479184152442e-14,SUCCESS_EXACT,9.103699997042288e-11,5.437720720096254e-10,4.6629367034256575e-14,SUCCESS_EXACT,3.174447233626266e-10,1.8955625987062593e-09,7.687184222504584e-13,JOINT_LIMIT,,,,JOINT_LIMIT,SUCCESS_EXACT,JOINT_LIMIT
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,62,15230,0.62,-2.983760645125429,-0.100083092,0.157351089,0.23281842,0.02506293,0.181856632,0.259376109,1.5707982287172637,-2.970335611821857e-06,-2.6992881755594053e-06,1.570798228712136,0.47165408166620504,0.5601669304848064,0.13025881661204375,SUCCESS_EXACT,3.263703467360298e-11,1.948441012197235e-10,1.8207657603852567e-14,SUCCESS_EXACT,9.849250675497969e-11,5.880199210364181e-10,4.618527782440651e-14,SUCCESS_EXACT,3.4724965002625296e-10,2.073738162356873e-09,2.708944180085382e-13,JOINT_LIMIT,,,,JOINT_LIMIT,SUCCESS_EXACT,JOINT_LIMIT
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,63,15231,0.63,-2.9847871678233187,-0.096839478,0.162962555,0.236485886,0.027841792,0.188335553,0.263319224,1.570797086676847,-4.810435171974891e-06,-3.2656092048561195e-06,1.570797086666087,0.4725543281091513,0.5616924575938164,0.13003551878061298,SUCCESS_EXACT,7.188869274126732e-12,4.269746310560913e-11,5.5067062021407764e-14,SUCCESS_EXACT,3.6415969705592567e-11,2.1754443051000792e-10,2.708944180085382e-14,SUCCESS_EXACT,3.1968498299649566e-10,1.9092573502318956e-09,9.9253938401489e-13,JOINT_LIMIT,,,,JOINT_LIMIT,SUCCESS_EXACT,JOINT_LIMIT
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,64,15232,0.64,-2.986182122640476,-0.09367408,0.168484299,0.24003990200000003,0.030778203,0.19487153,0.267131627,1.5707965558414019,-1.7099440868475875e-06,-2.6297793502151456e-06,1.5707965558382704,0.47356804626811344,0.563538607496394,0.13007158900864965,SUCCESS_EXACT,7.77350600265158e-11,4.642874833944499e-10,2.2648549702353193e-14,SUCCESS_EXACT,2.4015684750299805e-11,1.43455277277588e-10,1.2434497875801753e-14,SUCCESS_EXACT,3.2348598514163435e-10,1.931841116161131e-09,3.637090628672013e-13,JOINT_LIMIT,,,,JOINT_LIMIT,SUCCESS_EXACT,JOINT_LIMIT
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,65,15233,0.65,-2.9847386116758,-0.090325714,0.174453033,0.24362294,0.033598009,0.201499417,0.270794094,1.5708042330996188,-5.750697038293654e-06,-1.949120774913483e-06,1.570804233087883,0.4748945421605703,0.5654864512346525,0.1297184166544901,SUCCESS_EXACT,3.148032642848953e-11,1.879554831519587e-10,2.6645352591003757e-15,SUCCESS_EXACT,6.722555408595682e-11,4.0172497506829376e-10,7.860379014346108e-14,SUCCESS_EXACT,1.5937113049301382e-10,9.518811797049855e-10,1.0271783423831948e-12,JOINT_LIMIT,,,,JOINT_LIMIT,SUCCESS_EXACT,JOINT_LIMIT
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,66,15234,0.66,-2.985863538001276,-0.087303246,0.180092514,0.247099594,0.036475059,0.208110049,0.274431467,1.5708015879725417,-5.377318806936631e-06,-2.32597135891467e-06,1.5708015879616155,0.4760958108754789,0.5675997379340607,0.12981942203629382,SUCCESS_EXACT,3.158532121170542e-11,1.885780018666704e-10,1.2878587085651816e-14,SUCCESS_EXACT,9.313095251708151e-11,5.560827240792135e-10,1.865174681370263e-14,SUCCESS_EXACT,1.7427660885955837e-10,1.0408149910466357e-09,5.146993942162226e-13,JOINT_LIMIT,,,,JOINT_LIMIT,SUCCESS_EXACT,JOINT_LIMIT
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,67,15235,0.67,-2.9857856591950047,-0.084160095,0.185850723,0.250209717,0.03932716,0.214802489,0.27775535,1.5708022249691636,-8.403258682553231e-06,-3.851700921361946e-06,1.5708022249419642,0.4777460596556249,0.569962131899295,0.1297924065549463,SUCCESS_EXACT,3.38225656237154e-11,2.0198323705467034e-10,5.329070518200751e-15,SUCCESS_EXACT,7.37596152580469e-12,4.3964080796757975e-11,2.5757174171303632e-14,SUCCESS_EXACT,1.6162004046090804e-10,9.65240573364984e-10,5.737632591262809e-13,JOINT_LIMIT,,,,JOINT_LIMIT,SUCCESS_EXACT,JOINT_LIMIT
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,68,15236,0.68,-2.98904065980687,-0.081102921,0.191743607,0.25316137699999997,0.042222708,0.221439838,0.280864835,1.5707980111350002,-4.874423001183603e-06,-2.4144715315549587e-06,1.5707980111255815,0.47955979988766,0.5725485971305448,0.1298405117403993,SUCCESS_EXACT,2.9053714839803215e-11,1.7345478059628028e-10,1.0658141036401503e-14,SUCCESS_EXACT,1.6536483446386315e-11,9.887399974016374e-11,3.863576125695545e-14,SUCCESS_EXACT,2.1600307951735415e-10,1.290099440008005e-09,1.1550760348200129e-12,NO_VALID_BRANCH,,,,NO_VALID_BRANCH,SUCCESS_EXACT,NO_VALID_BRANCH
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,69,15237,0.69,-2.9894715391265216,-0.07810091400000001,0.197724976,0.25623703000000003,0.045061111,0.227949113,0.283855349,1.5707924880693487,-5.366842719603095e-06,-6.211464035782574e-06,1.5707924880478992,0.48138072975163115,0.5752041298646351,0.12978888397656077,SUCCESS_EXACT,6.432188856954797e-11,3.8410366394813303e-10,1.3322676295501878e-15,SUCCESS_EXACT,1.34043449435203e-10,8.003992548234899e-10,1.554312234475219e-14,SUCCESS_EXACT,5.694314901179659e-10,3.400499029993101e-09,2.398081733190338e-14,NO_VALID_BRANCH,,,,NO_VALID_BRANCH,SUCCESS_EXACT,NO_VALID_BRANCH
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,70,15238,0.7,-2.9890685757874316,-0.075110451,0.203542801,0.25931915299999997,0.047949161,0.23444508,0.286610126,1.5707973368582364,-5.246223003241533e-06,-4.7345965009337555e-06,1.5707973368423402,0.48325452066188557,0.5780936339031464,0.12978218737666247,SUCCESS_EXACT,1.7251066516359397e-11,1.0305954907235021e-10,4.440892098500626e-15,SUCCESS_EXACT,1.1408584591495243e-10,6.812256231584874e-10,1.865174681370263e-14,SUCCESS_EXACT,1.2942460774662173e-10,7.729222084738303e-10,1.7896795156957523e-13,NO_VALID_BRANCH,,,,NO_VALID_BRANCH,SUCCESS_EXACT,NO_VALID_BRANCH
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,71,15239,0.71,-2.9888027444969016,-0.07228115800000001,0.20943461600000002,0.262230408,0.05065082,0.240821853,0.289219052,1.5707925548310928,-4.631108852775864e-06,-5.751497841006259e-06,1.5707925548137363,0.4852211208255263,0.580940238511362,0.1297143660757951,SUCCESS_EXACT,3.385038349027192e-11,2.022248862366299e-10,2.2648549702353193e-14,SUCCESS_EXACT,4.485539952646399e-11,2.678436424779457e-10,7.105427357601002e-15,SUCCESS_EXACT,7.424357857052034e-11,4.435727463827947e-10,1.248334768888526e-12,NO_VALID_BRANCH,,,,NO_VALID_BRANCH,SUCCESS_EXACT,NO_VALID_BRANCH
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,72,15240,0.72,-2.9906384542313336,-0.06946524,0.21526028400000002,0.264972961,0.05320859,0.24708274,0.291626006,1.5707860305476091,-3.753186472698725e-07,-4.078575767460463e-06,1.570786030542269,0.48735282610526737,0.5837976730889942,0.1295064557484022,SUCCESS_EXACT,2.1793066709445908e-10,1.3012497823677144e-09,4.796163466380676e-14,SUCCESS_EXACT,2.75772069760703e-11,1.6466780604334786e-10,1.3766765505351941e-14,SUCCESS_EXACT,2.6313026184444174e-11,1.571163827743108e-10,1.0125233984581428e-13,NO_VALID_BRANCH,,,,NO_VALID_BRANCH,SUCCESS_EXACT,NO_VALID_BRANCH
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,73,15241,0.73,-2.9939099914746454,-0.06692579700000001,0.221358673,0.267607574,0.055866916,0.253356218,0.294211328,1.570807122276201,-7.888800346681895e-06,-7.437596771540407e-07,1.5708071222562157,0.4894962483895518,0.5867436987176367,0.12965204579496586,SUCCESS_EXACT,7.158329197072658e-11,4.2738664671812403e-10,2.886579864025407e-14,SUCCESS_EXACT,1.028123555167778e-11,6.130885491442582e-11,3.241851231905457e-14,SUCCESS_EXACT,1.5719326620249776e-10,9.385798377426824e-10,7.66053886991358e-13,NO_VALID_BRANCH,,,,NO_VALID_BRANCH,SUCCESS_EXACT,NO_VALID_BRANCH
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,74,15242,0.74,-2.993649456170729,-0.064088829,0.226854523,0.270312225,0.058376648,0.259764105,0.296468347,1.5707890629152408,1.372300181928656e-06,-1.9229416435675614e-06,1.5707890629134644,0.49175416744781225,0.5898135342942966,0.12947963686360545,SUCCESS_EXACT,7.744550921341086e-12,4.6362786379882116e-11,3.4638958368304884e-14,SUCCESS_EXACT,3.73945611119598e-11,2.2334843422795203e-10,1.3766765505351941e-14,SUCCESS_EXACT,1.5404176321876258e-10,9.1984786199912e-10,3.099742684753437e-13,NO_VALID_BRANCH,,,,NO_VALID_BRANCH,SUCCESS_EXACT,NO_VALID_BRANCH
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,75,15243,0.75,-2.993658939157596,-0.061595753,0.23294017,0.273053284,0.060710941,0.266042471,0.298938721,1.5708020201320056,-2.7816543399779047e-06,3.1319973048126797e-07,1.5708020201295114,0.49397959770836347,0.5926781667440153,0.12932418790537675,SUCCESS_EXACT,8.985152981796666e-11,5.364012100561466e-10,4.6629367034256575e-14,SUCCESS_EXACT,5.861537440297285e-11,3.4980627861202974e-10,8.659739592076221e-14,SUCCESS_EXACT,2.483022294228846e-10,1.482640582226045e-09,9.761080832504376e-13,NO_VALID_BRANCH,,,,NO_VALID_BRANCH,SUCCESS_EXACT,NO_VALID_BRANCH
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,76,15244,0.76,-2.993325000254439,-0.058893257,0.238698593,0.27565988199999997,0.063230574,0.272345543,0.301093847,1.5707993239955325,-3.418673163534061e-06,-1.4275873454480172e-06,1.5707993239911635,0.49643321118651235,0.5959091077893134,0.12920229842398423,SUCCESS_EXACT,9.641789433847441e-11,5.75903615761068e-10,3.552713678800501e-14,SUCCESS_EXACT,1.2464948477729776e-11,7.433819459253896e-11,3.730349362740526e-14,SUCCESS_EXACT,1.308158628403927e-10,7.814338197326782e-10,1.4952483695651608e-12,NO_VALID_BRANCH,,,,NO_VALID_BRANCH,SUCCESS_EXACT,NO_VALID_BRANCH
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,77,15245,0.77,-2.993308114782288,-0.056268311,0.244620956,0.27832724000000003,0.065587297,0.27884537,0.303400099,1.570795763590434,-8.793977932157034e-07,-1.966600946539955e-06,1.5707957635889562,0.49892841948972577,0.5990704343162144,0.12903002740884362,SUCCESS_EXACT,6.742415039932611e-11,4.0251261812655283e-10,3.730349362740526e-14,SUCCESS_EXACT,1.0173348467393398e-11,6.079343474276522e-11,1.7763568394002505e-14,SUCCESS_EXACT,4.3582861683176976e-11,2.6035440229024975e-10,5.706546346573305e-13,NO_VALID_BRANCH,,,,NO_VALID_BRANCH,SUCCESS_EXACT,NO_VALID_BRANCH
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,78,15246,0.78,-2.995166946730888,-0.05400351,0.250181641,0.28080151400000003,0.067945354,0.285117537,0.305563271,1.570796967223354,-3.574653669011684e-06,-3.6402543155826893e-06,1.5707969672150686,0.5012073456874386,0.602285386936989,0.12924854687748083,SUCCESS_EXACT,3.3074314737717886e-11,1.9755810466714707e-10,1.4654943925052066e-14,SUCCESS_EXACT,1.210524518281838e-11,7.229691276682608e-11,5.773159728050814e-15,SUCCESS_EXACT,2.526875636917408e-10,1.5091152880543024e-09,8.29558643999917e-13,NO_VALID_BRANCH,,,,NO_VALID_BRANCH,SUCCESS_EXACT,NO_VALID_BRANCH
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,79,15247,0.79,-2.996468535663739,-0.051789032,0.256308563,0.28321511800000004,0.070266128,0.291393787,0.307842106,1.5708026013716527,-4.731469990227639e-06,-1.3929752495991089e-06,1.5708026013639091,0.503742432034574,0.6054897935268853,0.12936353258823724,SUCCESS_EXACT,5.572110807593156e-11,3.3282576308363245e-10,1.554312234475219e-14,SUCCESS_EXACT,9.011469850845114e-12,5.389023115832462e-11,3.730349362740526e-14,SUCCESS_EXACT,6.49399270887367e-11,3.878643475804557e-10,4.214406601477094e-13,NO_VALID_BRANCH,,,,NO_VALID_BRANCH,SUCCESS_EXACT,NO_VALID_BRANCH
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,80,15248,0.8,-2.9939371732224767,-0.049400116,0.26165863,0.285662292,0.072336994,0.297507524,0.310101748,1.5707976559407835,-2.522967823335921e-06,-1.6442068230851858e-06,1.570797655937897,0.5062105513482139,0.6084961726635186,0.1292375880375028,SUCCESS_EXACT,5.3848286090395983e-11,3.215436906878963e-10,6.661338147750939e-15,SUCCESS_EXACT,1.7451422704871272e-11,1.0422525130191594e-10,7.105427357601002e-15,SUCCESS_EXACT,5.151096604588308e-12,3.0768478330318727e-11,7.283063041541027e-14,NO_VALID_BRANCH,,,,NO_VALID_BRANCH,SUCCESS_EXACT,NO_VALID_BRANCH
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,81,15249,0.81,-2.993414280531046,-0.047226746,0.26743927,0.28816156000000004,0.074474104,0.303585261,0.312421054,1.5707973395857708,-1.1174214195386829e-06,-1.0779932462579397e-06,1.5707973395850032,0.508703140156208,0.611585706736184,0.12925228278537523,SUCCESS_EXACT,4.096549944543958e-12,2.4372318040773897e-11,1.4654943925052066e-14,SUCCESS_EXACT,4.970006481990402e-11,2.966850024245145e-10,4.75175454539567e-14,SUCCESS_EXACT,1.3745757057392956e-10,8.210248614766708e-10,1.2878587085651816e-12,NO_VALID_BRANCH,,,,NO_VALID_BRANCH,SUCCESS_EXACT,NO_VALID_BRANCH
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,82,15250,0.82,-2.994754659545157,-0.045158817,0.272903625,0.290364349,0.076288514,0.309455752,0.314602762,1.5707978755572614,-3.4019289691479813e-06,-1.0855765805810894e-06,1.5707978755532022,0.5112173281135258,0.6144357009556203,0.12912402123542416,SUCCESS_EXACT,1.7994277053227393e-11,1.0745091068432747e-10,6.217248937900877e-15,SUCCESS_EXACT,3.687695720250025e-11,2.202449666261913e-10,1.5987211554602254e-14,SUCCESS_EXACT,1.734184322687604e-10,1.035553545658548e-09,4.853895063661184e-13,NO_VALID_BRANCH,,,,NO_VALID_BRANCH,SUCCESS_EXACT,NO_VALID_BRANCH
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,83,15251,0.83,-2.992726754940493,-0.043414291,0.278421143,0.292754211,0.077995054,0.315265447,0.316932678,1.5707987480541759,-1.2580163158168215e-06,4.6456531569158237e-07,1.5707987480536034,0.5134687458845395,0.617172632681756,0.1291600946772784,SUCCESS_EXACT,9.0291710455942e-12,5.393638965691914e-11,2.220446049250313e-15,SUCCESS_EXACT,4.676297103711857e-11,2.793336425793911e-10,2.930988785010413e-14,SUCCESS_EXACT,7.67938674621861e-11,4.586189926796188e-10,2.4291679778798425e-13,NO_VALID_BRANCH,,,,NO_VALID_BRANCH,SUCCESS_EXACT,NO_VALID_BRANCH
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,84,15252,0.84,-2.993090840263775,-0.041649185000000005,0.28400174,0.294991302,0.079698473,0.321240008,0.319000304,1.5708021096014388,-2.7530211887651007e-06,8.13614181890173e-07,1.5708021095988156,0.5158999856322524,0.6201196203638017,0.1291834930738475,SUCCESS_EXACT,2.91287805582092e-11,1.74008549365417e-10,2.1760371282653068e-14,SUCCESS_EXACT,3.908865112797279e-11,2.334343517358256e-10,4.440892098500626e-15,SUCCESS_EXACT,2.856350947854076e-10,1.7057089048880809e-09,3.668176873361517e-13,NO_VALID_BRANCH,,,,NO_VALID_BRANCH,SUCCESS_EXACT,NO_VALID_BRANCH
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,85,15253,0.85,-2.9931132001261127,-0.039868496,0.289524261,0.297072815,0.081288256,0.326953799,0.321242481,1.5707987320837435,1.3313824852067233e-07,4.5590482489572376e-07,1.5707987320836723,0.5184585905433473,0.622861901284819,0.12908951012624728,SUCCESS_EXACT,8.852494135904377e-11,5.287732586536528e-10,2.886579864025407e-14,SUCCESS_EXACT,1.5679511870101567e-11,9.345083733854194e-11,6.927791673660977e-14,SUCCESS_EXACT,4.6539996735963683e-11,2.780131125492155e-10,1.291411422243982e-12,NO_VALID_BRANCH,,,,NO_VALID_BRANCH,SUCCESS_EXACT,NO_VALID_BRANCH
trial_0012_bite_010_transfer,trial_0012_bite_010,10,transfer,86,15254,0.86,-2.9904447712505515,-0.038254276,0.294949554,0.299401001,0.08281038,0.332989275,0.323374659,1.570798833096145,-1.7532726255586004e-06,-2.934668765637246e-07,1.5707988330951392,0.5207922827311844,0.6257643058447958,0.1291449092456111,SUCCESS_EXACT,5.6005069697084075e-11,3.3425514251782224e-10,5.284661597215745e-14,SUCCESS_EXACT,2.3131122379394485e-11,1.3830323144664368e-10,6.927791673660977e-14,SUCCESS_EXACT,1.6551439589447017e-10,9.884639179612188e-10,9.521272659185342e-13,NO_VALID_BRANCH,,,,NO_VALID_BRANCH,SUCCESS_EXACT,NO_VALID_BRANCH
